FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,2018R1,04-01-2017,03/31/2018,Open,Butte,1,219,Non Profit Corp.,Comparable,,530-332-7300,1531 ESPLANADE,CHICO,95926,MIKE WILTERMOOD,298,277,241,"9,361",354,"1,080","3,233",5,0,664,"3,222",5,80,"18,004",0,"44,799","1,731","4,902","13,502",49,0,"2,451","11,370",7,198,"79,009",0,"1,11,112","4,674","14,086","76,364",96,0,"25,323","85,203",114,"18,772","3,35,744","85,02,41,846","3,23,40,445","9,29,77,459","24,86,88,948","19,79,205",0,"4,85,51,549","24,04,91,142","1,76,692","52,20,217","1,52,06,67,503","47,26,32,831","2,03,30,872","5,12,28,572","23,13,76,648","8,71,305",0,"7,89,26,980","28,45,57,804","2,80,871","2,25,39,431","1,16,27,45,314","1,98,11,475","1,12,35,07,196","4,65,26,140","11,13,85,883","41,93,63,891",0,"25,59,625",0,"9,94,10,947","28,29,23,733",0,"1,70,64,657",0,0,0,"54,50,614","2,12,80,04,161",0,0,0,0,0,"19,89,29,284","61,10,906","2,94,15,260","6,06,53,349","2,73,113",0,"2,70,82,119","23,91,07,384",0,"-61,62,759","55,54,08,656","16,71,746","55,78,77,082",0,"96,15,905",0,0,0,0,"6,36,79,904","27,13,75,407",0,0,0,0,0,0,0,0,0,0,0,0,0
106104089,EXODUS - FRESNO - PHF,2018R1,04-01-2017,03/31/2018,Open,Fresno,9,605,Investor - Corp.,Psychiatric Health Facilities,,559-600-7180,4411 E. KINGS CANYON ROAD,FRESNO,93702,LUANA MURPHY,16,16,16,0,0,431,0,48,0,0,0,0,0,479,0,0,0,"4,958",0,425,0,0,0,0,0,"5,383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,03,968",0,"3,00,361",0,0,0,0,0,"38,04,329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,51,114",0,0,"49,296",0,0,0,0,0,0,0,0,0,"5,00,410",0,0,0,0,0,0,0,"30,52,854",0,"2,51,065",0,0,0,0,0,"33,03,919",0,"36,60,043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106197931,EXODUS RECOVERY - PHF,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,927,Investor - Corp.,Psychiatric Health Facilities,,310-237-0454,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,16,0,0,299,0,56,0,0,0,355,0,710,0,0,0,"5,044",0,650,0,0,0,"5,694",0,"11,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,95,970",0,"3,21,704",0,0,0,"1,57,411",0,"29,75,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,787",0,0,0,0,0,0,0,0,0,0,0,0,"20,787",0,0,0,0,0,0,0,"24,75,183",0,"3,21,704",0,0,0,"1,57,411",0,"29,54,298",0,"38,89,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106474007,FAIRCHILD MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Siskiyou,1,203,Non Profit Corp.,Comparable,Teaching,530-842-4121,444 BRUCE STREET,YREKA,96097,JONATHON ANDRUS,25,25,25,584,0,503,0,0,0,240,0,0,14,"1,341",0,"2,057",0,"1,398",0,0,0,820,0,0,116,"4,391",0,"44,752",0,"26,141",0,0,0,"18,032",0,"2,937",0,"91,862","2,84,26,499",0,"1,69,93,765",0,0,0,"1,30,24,981",0,0,"15,77,819","6,00,23,064","4,95,83,981",0,"3,61,21,699",0,0,0,"3,99,99,444",0,"48,48,641",0,"13,05,53,765","48,33,619","4,53,11,344",0,"4,36,91,425",0,0,0,0,"1,23,76,525",0,0,"5,32,733",0,0,0,"42,84,160","11,10,29,806",0,0,0,0,0,"3,26,99,136",0,"94,24,039",0,0,0,"3,52,81,548",0,0,"21,42,300","7,95,47,023","6,75,303","7,83,46,401",0,0,0,0,0,0,"54,75,116","2,19,62,458",0,0,0,0,0,0,0,0,0,0,0,0,0
106301781,FAIRVIEW DEVELOPMENTAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1016,State,State Hospitals,,714-957-5000,2501 HARBOR BOULEVARD,COSTA MESA,92626,HUGH KOHLER,"1,218","1,084",134,4,0,52,0,0,0,0,0,0,4,60,0,525,0,"52,574",0,0,0,0,0,0,"1,248","54,347",0,0,0,0,0,0,0,0,0,0,0,0,"11,60,656",0,"6,43,93,959",0,0,0,0,0,0,"18,92,050","6,74,46,665",0,0,0,0,0,0,0,0,0,0,0,0,"13,011",0,"10,86,319",0,0,0,0,114,0,0,0,0,0,0,"3,89,633","14,89,077",0,0,0,0,0,"11,47,645",0,"6,33,07,526",0,0,0,0,0,0,"15,02,417","6,59,57,588",0,"11,41,35,081",0,"4,81,77,493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190298,FOOTHILL PRESBYTERIAN HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,915,Non Profit Corp.,Comparable,,626-331-7331,250 SOUTH GRAND AVENUE,GLENDORA,91741,ROBERT CURRY,105,105,75,"1,354","1,432",384,"1,059",0,0,21,"1,454",42,178,"5,924",0,"6,773","5,648","1,521","3,780",0,0,74,"4,312",70,295,"22,473",0,"13,553","7,693","3,539","17,659",0,0,943,"19,860",224,"3,061","66,532","5,89,41,893","5,52,92,115","1,22,70,182","3,31,25,311",0,0,"6,41,970","4,01,71,016","5,88,591","26,84,091","20,37,15,169","2,70,89,514","2,57,18,582","79,29,231","4,01,47,283",0,0,"14,50,638","4,49,88,156","3,63,008","56,00,061","15,32,86,473","39,03,116","6,76,09,909","5,60,03,243","1,25,39,800","5,23,48,662",0,0,0,"13,95,373","4,76,15,633",0,"9,51,599",0,0,0,"25,39,655","24,49,06,990",0,0,0,0,0,"1,84,21,498","2,50,07,454","76,59,613","2,09,23,932",0,0,"6,97,235","3,75,43,539",0,"18,41,381","11,20,94,652","6,06,812","10,17,14,338",0,"8,97,242",0,0,0,0,"42,94,289","3,45,71,744",0,0,0,0,0,0,0,0,0,0,0,0,0
106301357,FOOTHILL REGIONAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1015,Investor - Corp.,Comparable,,714-619-7700,14662 NEWPORT AVENUE,TUSTIN,92780,DAVID TOPPER,177,177,62,573,875,80,"1,035",0,0,135,68,0,26,"2,792",0,"2,587","3,660","2,965","11,876",0,0,527,280,0,68,"21,963",0,377,"1,563",324,"1,582",0,0,674,296,0,348,"5,164","3,61,90,444","5,49,28,251","3,82,59,886","12,43,47,831",0,0,"55,65,503","86,39,619",0,"11,83,560","26,91,15,094","21,53,408","1,70,61,143","16,42,270","90,93,337",0,0,"42,88,402","49,53,112",0,"11,45,217","4,03,36,889","21,84,743","3,03,21,827","6,14,31,061","3,34,76,703","11,76,02,197",0,0,0,"28,93,154","94,98,915",0,0,0,0,0,"14,29,243","25,88,37,843","8,00,16,943",0,0,0,"8,00,16,943","80,22,024","9,03,88,031","59,54,398","1,55,56,580",0,0,"67,90,153","39,16,392",0,"3,505","13,06,31,083","2,15,745","12,86,07,693",0,0,0,0,0,0,"33,50,317","2,62,54,308",0,0,0,0,0,0,0,0,0,0,0,0,0
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - EUCLID,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1014,Investor - Corp.,Comparable,,714-966-7200,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,KENNETH MCFARLAND,400,400,278,"4,129","2,236","1,632","7,479",17,0,79,"2,745",65,"1,272","19,654",0,"25,028","10,815","9,600","30,283",59,0,219,"10,263",215,"3,608","90,090",0,"7,384","6,634","4,008","36,550",30,0,"1,837","11,905",273,"2,836","71,457","48,94,08,656","25,92,97,857","12,98,65,228","61,23,85,116","16,76,611",0,"60,69,748","22,20,05,968","41,20,391","5,23,42,161","1,77,71,71,736","10,19,52,877","9,94,14,981","2,71,97,407","36,55,91,796","4,22,068",0,"61,50,753","12,23,82,676","23,84,197","1,77,77,339","74,32,74,094","84,69,328","51,90,19,742","31,66,78,211","12,60,89,537","83,48,79,354","-1,51,75,274","19,80,591",0,"96,23,518","30,43,61,050",0,"65,04,588",0,0,0,"5,52,71,486","2,16,77,02,131","38,25,242","4,88,53,661",0,"5,90,21,509","11,17,00,412","7,23,41,791","4,58,59,869","4,61,48,372","19,19,51,219","1,18,088",0,"23,90,207","9,38,23,874",0,"1,18,10,691","46,44,44,111","15,79,710","36,89,15,480",0,"1,02,230",0,0,0,0,"1,01,72,700","8,71,41,113",0,0,0,0,0,0,0,0,0,0,"2,52,97,909","1,87,85,290","8,52,04,416"
106014034,FREMONT HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Alameda,5,421,Investor - Corp.,Comparable,,510-796-1100,39001 SUNDALE DRIVE,FREMONT,94538,JOHN COOPER,148,148,148,870,58,999,0,0,0,550,"2,710",15,8,"5,210",0,"7,831",419,"6,189",0,0,0,"3,697","17,405",100,56,"35,697",0,723,3,12,0,0,0,"2,894","5,560",0,12,"9,204","1,87,94,400","10,05,600","1,48,53,600",0,0,0,"88,72,800","4,17,58,093","2,39,907","1,34,400","8,56,58,800","4,33,420","1,560","7,020",0,0,0,"17,37,840","32,69,760",0,"7,280","54,56,880","11,97,196","93,78,794","4,22,830","70,36,622",0,0,0,0,"44,53,746","2,01,82,516",0,"2,39,907",0,0,0,"2,21,419","4,31,33,030",0,0,0,0,0,"86,51,830","5,84,330","78,23,998",0,0,0,"61,56,894","2,47,22,878",0,"42,720","4,79,82,650","3,996","3,67,98,877","22,31,698","61,876",0,0,0,0,"4,58,082","3,27,40,026",0,0,0,0,0,0,0,0,0,0,0,0,0
106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,2018R1,04-01-2017,03/31/2018,Open,San Luis Obispo,8,801,Non Profit Corp.,Comparable,,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,98,56,"2,280",317,93,447,0,0,156,"1,224",0,55,"4,572",0,"9,497","1,327",403,"1,727",0,0,566,"3,638",0,123,"17,281",0,"47,834","3,749","1,595","10,500",0,0,"4,852","33,461",0,"12,235","1,14,226","22,54,28,257","3,42,82,051","71,96,655","3,19,94,848",0,0,"1,15,41,484","8,24,62,042",0,"41,10,809","39,70,16,146","14,20,69,084","1,92,60,541","40,26,028","3,06,36,350",0,0,"1,48,69,171","8,40,52,148",0,"50,97,944","30,00,11,266","49,04,059","31,15,74,206","4,60,51,744","67,02,168","5,86,27,817",0,0,0,"1,97,23,529","10,44,32,039",0,0,0,0,0,"63,31,936","55,83,47,498",0,"40,60,913",0,"71,03,546","1,11,64,459","5,54,00,314","74,53,654","19,23,527","80,54,282",0,0,"64,14,905","6,99,35,812",0,"6,61,879","14,98,44,373","25,07,280","15,47,22,977",0,"2,33,556",0,0,0,0,"79,50,824","6,11,27,345",0,0,0,0,0,0,0,0,0,0,0,0,0
106104047,FRESNO SURGICAL HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Fresno,9,605,Investor - Ptnr.,Comparable,,559-431-8000,6125 NORTH FRESNO STREET,FRESNO,93710,KRISTINE KASSAHN,27,27,27,791,138,0,46,0,0,110,787,0,5,"1,877",0,"1,227",205,0,55,0,0,140,"1,044",0,7,"2,678",0,"7,006","1,225",142,"2,503",0,0,"1,033","6,475",0,186,"18,570","4,06,53,345","70,95,219",0,"16,27,777",0,0,"50,01,935","3,82,14,228",0,"1,38,134","9,27,30,638","6,83,43,926","1,36,33,200","9,41,350","2,69,45,644",0,0,"1,05,67,160","8,44,80,442",0,"22,35,573","20,71,47,295","12,25,724","8,15,63,588","1,57,96,156","9,16,511","2,66,95,454",0,0,0,"1,04,94,186","8,46,12,013",0,0,0,0,0,"20,70,226","22,33,73,858",0,0,0,0,0,"2,62,07,959","49,32,263","24,839","18,77,967",0,0,"50,74,909","3,80,82,657",0,"3,03,481","7,65,04,075","12,20,256","6,93,70,455",0,0,0,0,0,0,"9,67,423","1,42,39,175",0,0,0,0,0,0,0,0,0,0,0,0,0
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1012,Investor - Corp.,Comparable,,714-537-5160,12601 GARDEN GROVE BOULEVARD.,GARDEN GROVE,92843,RICHARD ROWE,167,167,167,"1,497",516,642,"1,400",0,0,191,142,0,"1,151","5,539",0,"7,454","2,179","2,450","4,844",0,0,460,554,0,"1,879","19,820",0,"2,072","1,553","7,030","15,743",0,0,"2,410","2,120",0,"2,684","33,612","9,58,88,917","2,98,41,963","3,17,30,274","6,31,08,441",0,0,"77,19,125","75,14,614",0,"2,49,47,524","26,07,50,858","1,09,72,789","87,66,657","1,50,64,809","5,21,02,140",0,0,"88,53,439","69,59,141",0,"81,41,930","11,08,60,905","3,09,55,310","7,96,15,925","2,04,10,579","3,85,14,384","6,93,29,317","-13,61,328",0,0,"1,15,45,081","1,21,06,016",0,"8,93,027",0,0,0,0,"26,20,08,311",0,0,0,0,0,"2,72,41,027","1,81,98,040","96,42,025","4,58,81,262",0,0,"50,27,484","23,67,740",0,"12,45,874","10,96,03,452","4,83,184","8,67,48,688",0,"6,53,649",0,0,0,0,"5,73,335","2,54,83,424",0,0,0,0,0,0,0,0,0,0,0,0,0
106190315,GARFIELD MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,913,Investor - Corp.,Comparable,,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,"2,610","1,692","1,116","2,691",0,0,81,"1,053",111,"1,351","10,705",0,"18,265","10,077","4,889","11,984",0,0,276,"4,189",145,"3,821","53,646",0,"9,152","7,078","2,151","8,563",0,0,470,"2,980",113,"1,823","32,330","36,93,59,235","25,58,08,177","9,21,10,022","28,75,01,844",0,0,"93,61,507","9,90,54,294","39,26,548","8,02,69,645","1,19,73,91,272","9,03,52,356","9,50,96,103","1,61,41,338","14,04,32,442",0,0,"80,76,902","5,40,42,271","15,64,104","1,26,33,526","41,83,39,042","90,52,559","39,93,07,227","29,61,24,061","9,02,67,687","44,65,87,280","-55,29,961",0,0,"1,37,05,425","12,21,82,184",0,"20,45,964",0,0,0,"5,73,16,666","1,43,10,59,092","87,57,665","11,11,30,943",0,"1,86,07,293","13,84,95,901","6,04,04,364","6,35,37,884","2,35,13,634","9,24,77,949",0,0,"37,32,984","4,95,21,673","34,44,688","2,65,33,947","32,31,67,123","7,83,591","30,66,32,799",0,"56,48,277",0,0,0,0,"20,13,562","1,77,00,055",0,0,0,0,0,0,0,0,0,0,0,0,0
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,,323-644-2000,1891 EFFIE STREET,LOS ANGELES,90026,PHIL WONG,55,55,55,0,0,0,0,424,0,445,0,0,2,871,0,0,0,0,0,"8,891",0,"2,607",0,0,6,"11,504",0,0,0,0,0,"68,156",0,"23,554",0,0,0,"91,710",0,0,0,0,"1,07,96,840",0,"36,94,994",0,0,"12,092","1,45,03,926",0,0,0,0,"1,26,89,777",0,"49,73,750",0,0,0,"1,76,63,527",0,0,0,0,0,"-1,68,646","44,12,358",0,"18,75,765",0,0,"7,992",0,0,0,0,"61,27,469",0,0,0,0,0,0,0,0,0,"1,90,74,259",0,"69,61,625",0,0,"4,100","2,60,39,984","3,52,739","2,65,73,547","14,63,661","4,08,622",0,0,0,0,"44,791","1,27,57,912",0,0,0,0,0,0,0,0,0,0,0,0,0
106270777,GEORGE L. MEE MEMORIAL HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Monterey,8,709,Non Profit Corp.,Comparable,Teaching,831-385-6000,300 CANAL STREET,KING CITY,93930,SUSAN CHILDERS,94,94,94,258,0,223,351,0,0,132,0,0,14,978,0,"1,556",0,738,"15,039",0,0,593,0,0,41,"17,967",0,"16,059",0,"7,862","63,232",0,0,"24,765",0,0,"3,727","1,15,645","1,82,39,374",0,"84,77,981","3,03,91,157",0,0,"85,83,585",0,0,"7,99,293","6,64,91,390","2,96,46,279",0,"1,24,35,916","6,39,56,620",0,0,"2,78,67,070",0,0,"51,90,242","13,90,96,127","17,02,669","4,02,60,785",0,"1,95,92,011","7,18,21,994","-6,91,974",0,0,"1,25,87,134",0,0,"21,78,009",0,0,0,"38,689","14,74,89,317",0,0,0,0,0,"76,24,868",0,"20,13,860","2,25,25,783",0,0,"2,38,63,521",0,0,"20,70,168","5,80,98,200","18,45,711","6,62,62,789",0,"28,43,128",0,0,0,0,"59,31,072","1,98,94,559",0,0,0,0,0,0,0,0,0,0,0,0,0
106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,909,Non Profit Corp.,Comparable,,818-502-1900,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,JACK IVIE,334,321,148,"3,132",975,"2,137","2,476",0,0,73,"1,069",4,91,"9,957",0,"18,778","3,527","9,545","10,066",0,0,260,"3,500",35,328,"46,039",0,"43,246","8,351","7,264","39,680",0,0,"2,447","19,608",766,"4,214","1,25,576","31,98,90,827","7,39,68,224","9,20,75,658","15,92,32,369",0,0,"43,18,641","6,60,64,630","2,22,930","34,99,359","71,92,72,638","7,73,95,384","1,78,37,517","1,91,67,902","8,74,82,634",0,0,"43,34,444","4,24,11,045","12,17,163","88,56,833","25,87,02,922","2,60,43,819","32,66,39,176","7,29,67,751","4,89,14,768","21,66,60,007","-39,38,862",0,0,"68,71,080","6,94,03,157",0,"37,80,103",0,0,0,"28,64,617","77,02,05,616","25,65,208","85,45,851",0,0,"1,11,11,059","6,42,44,026","1,96,53,920","5,91,62,508","3,55,20,328",0,0,"13,75,362","3,54,11,950",0,"35,12,909","21,88,81,003","22,76,184","24,31,09,164",0,"2,76,532",0,0,0,0,"65,27,138","4,94,02,262",0,0,0,0,0,0,0,0,0,0,0,0,0
106190328,GLENDORA COMMUNITY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,915,Non Profit Corp.,Comparable,,626-852-5000,150 WEST ROUTE 66,GLENDORA,91740,SOFIA ABRINA,128,128,128,"1,523",172,201,295,0,0,21,44,0,20,"2,276",0,"11,729",964,"1,084","1,317",0,0,108,106,0,94,"15,402",0,383,196,671,"1,963",0,0,272,379,0,465,"4,329","5,69,96,554","69,19,783","87,75,167","1,07,56,796",0,0,"36,009","17,61,150",0,"5,03,219","8,57,48,678","14,67,534","6,53,859","12,78,435","37,41,024",0,0,"8,31,219","5,82,216",0,"8,62,282","94,16,569","24,66,515","3,92,65,176","43,80,723","61,03,707","1,04,89,676","-29,73,769",0,0,"5,03,528","5,77,873",0,"18,692",0,0,0,"-9,30,671","5,99,01,450",0,0,0,0,0,"1,91,98,912","31,92,919","69,23,661","40,08,144",0,0,"3,63,700","17,65,492",0,"-1,89,031","3,52,63,797","-3,00,831","4,11,73,266",0,0,0,0,0,0,"58,59,817","3,98,93,691",0,0,0,0,0,0,0,0,0,0,0,0,0
106110889,GLENN MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Glenn,1,223,Non Profit Corp.,Comparable,Teaching,530-934-1800,1133 WEST SYCAMORE STREET,WILLOWS,95988,BARBARA RYDGREN,47,25,25,120,0,38,9,0,0,21,0,0,6,194,0,903,0,423,152,0,0,221,0,0,28,"1,727",0,"12,864",0,"12,214",0,0,0,"6,766",0,0,"1,224","33,068","26,85,356",0,"13,57,693","3,69,833",0,0,"2,33,441",0,0,"65,569","47,11,892","94,92,752",0,"83,28,504",0,0,0,"58,10,189",0,0,"9,62,034","2,45,93,479","13,61,987","62,87,657",0,"38,13,320",0,0,0,0,"34,01,930",0,0,0,0,0,0,0,"1,48,64,894",0,0,0,0,0,"53,08,091",0,"62,42,710",0,0,0,"26,51,700",0,0,"2,37,976","1,44,40,477","3,35,455","1,74,00,743",0,0,0,0,0,0,"72,237","32,47,799",0,0,0,0,0,0,0,0,0,0,0,0,0
106420483,GOLETA VALLEY COTTAGE HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Santa Barbara,10,807,Non Profit Corp.,Comparable,,805-967-3411,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,RONALD C. WERFT,52,28,28,772,148,27,115,0,0,51,452,0,37,"1,602",0,"1,927",333,65,232,0,0,108,815,0,62,"3,542",0,"15,797","1,912","2,007","10,564",0,0,"1,808","16,986",0,"2,279","51,353","5,22,67,332","1,07,17,281","10,29,774","61,24,687",0,0,"35,40,525","3,39,43,165",0,"27,09,979","11,03,32,743","3,89,02,910","65,87,046","37,66,483","1,99,70,663",0,0,"26,10,730","3,85,58,522",0,"32,22,173","11,36,18,527","6,05,603","7,36,00,192","1,41,29,467","43,31,975","2,30,11,357",0,0,0,"43,95,427","1,86,22,064",0,"9,39,481",0,0,0,"28,00,531","14,24,36,097",0,0,0,0,0,"1,75,70,050","31,74,858","4,64,283","30,83,992",0,0,"17,55,828","5,32,74,021",0,"21,92,141","8,15,15,173","11,86,580","7,20,27,434","27,20,144","7,42,997",0,0,0,0,"69,17,822","11,65,75,873",0,0,0,0,0,0,0,0,0,0,0,0,0
106150775,GOOD SAMARITAN HOSPITAL - BAKERSFIELD,2018R1,04-01-2017,03/31/2018,Open,Kern,9,617,Investor - Ptnr.,Comparable,,661-215-7500,901 OLIVE DRIVE,BAKERSFIELD,93308,GANESH ACHARYA,64,64,57,698,108,123,421,1,0,226,7,0,10,"1,594",0,"4,244","1,209","1,279","1,715",10,0,931,69,0,22,"9,479",0,"3,264",360,483,"3,957",0,0,"5,074",0,0,518,"13,656","1,46,46,301","30,72,045","40,00,334","74,28,927","25,437",0,"36,89,398","1,86,066",0,"92,210","3,31,40,718","34,81,885","7,06,534","2,95,046","70,80,057",0,0,"51,08,056",0,0,"3,05,858","1,69,77,436","5,25,620","78,67,940","6,41,252","-58,17,261","1,02,84,430","-4,34,880",0,0,"70,61,612",0,0,"2,98,499",0,0,0,0,"2,04,27,212",0,0,0,0,0,"98,82,658","31,37,327","1,03,30,041","42,24,554","25,437",0,"17,35,842","1,86,066",0,"1,69,017","2,96,90,942","4,78,396","2,91,09,957",0,0,0,0,0,0,"13,37,754","27,47,629",0,0,0,0,0,0,0,0,0,0,"31,69,188","36,03,843","78,89,380"
106190392,GOOD SAMARITAN HOSPITAL - LA,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Non Profit Corp.,Comparable,,213-977-2121,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,ANDREW LEEKA,408,313,186,"3,420","1,727","2,462","2,116",0,0,123,"2,353",159,60,"12,420",0,"18,504","8,196","12,808","10,855",0,0,680,"8,952",610,192,"60,797",0,"16,630","4,589","6,485","14,457",0,0,"1,601","21,586","5,775",30,"71,153","39,67,85,921","18,14,00,360","17,26,26,222","18,81,55,444",0,0,"1,52,28,361","17,66,37,668","1,17,33,576","61,22,758","1,14,86,90,310","11,01,33,230","4,20,03,471","3,63,13,844","9,29,89,642",0,0,"1,13,23,360","12,52,31,540","3,12,42,604","3,15,564","44,95,53,255","78,51,402","42,99,00,628","18,74,42,346","14,72,31,580","24,54,25,158",0,0,0,"2,03,55,921","22,29,27,371",0,"4,04,27,481",0,0,0,"54,79,818","1,30,70,41,705","30,31,883","38,74,229",0,"41,21,110","1,10,27,222","7,45,06,963","3,78,98,428","6,06,30,433","3,81,15,623",0,0,"60,77,125","8,17,62,010","23,12,111","9,26,389","30,22,29,082","29,33,789","33,01,16,726",0,"4,20,59,448",0,0,0,0,"2,80,77,556","13,38,34,015",0,0,0,0,0,0,0,0,0,0,"93,700",0,"12,68,506"
106430779,GOOD SAMARITAN HOSPITAL - SAN JOSE,2018R1,04-01-2017,03/31/2018,Open,Santa Clara,7,431,Investor - Corp.,Comparable,,408-559-2011,2425 SAMARITAN DRIVE,SAN JOSE,95124,JOE DESCHRYVER,474,327,287,"4,971","1,438",473,"1,173",0,0,365,"8,304",48,374,"17,146",0,"27,783","7,124","2,579","5,456",0,0,"3,271","35,192",160,"1,433","82,998",0,"39,888","7,859","1,898","13,825",0,0,"2,933","67,301",589,"4,012","1,38,305","1,06,93,13,385","24,90,51,257","5,97,30,634","14,09,60,589",0,0,"12,17,77,979","1,04,89,27,130","52,08,918","4,20,92,428","2,73,70,62,320","47,94,48,480","12,02,02,816","1,84,34,824","12,36,07,717",0,0,"2,96,27,960","67,74,35,346","51,04,383","2,38,05,427","1,47,76,66,953","1,14,09,103","1,38,87,34,648","35,37,17,441","6,61,61,134","25,43,15,451",0,0,0,"12,61,13,681","1,35,19,63,181",0,"24,30,071",0,0,0,"2,33,49,388","3,57,81,94,098",0,0,0,0,0,"15,95,77,188","1,53,33,291","1,18,89,926","1,02,34,588",0,0,"2,44,39,119","36,93,14,605","78,83,230","3,78,63,228","63,65,35,175","11,01,855","48,58,38,330","95,97,001",0,0,0,0,0,"3,73,48,919","13,84,11,686",0,0,0,0,0,0,0,0,0,0,0,0,0
